gene_id,old_1,old_2,young_1,young_2
ENSG00000287110.1|AC112484.5,31,6,22,13
ENSG00000280333.1|AC090617.9,1,1,4,0
ENSG00000143473.13|KCNH1,4144,2394,1850,2061
ENSG00000256923.1|AC084819.1,0,0,0,0
ENSG00000211875.1|TRAJ14,0,0,1,0
ENSG00000224404.2|Z68323.1,186,154,87,151
ENSG00000244573.3|RPL30P11,0,0,2,1
ENSG00000127954.12|STEAP4,62,39,37,47
ENSG00000183864.5|TOB2,1745,1347,1069,705
ENSG00000213911.2|OR2G1P,0,0,9,0
ENSG00000131634.14|TMEM204,76,49,32,26
ENSG00000276600.5|RAB7B,39,14,80,37
ENSG00000102471.14|NDFIP2,3368,2670,1760,2078
ENSG00000286698.1|AC027612.5,0,0,0,0
ENSG00000259636.1|AC016987.2,0,0,0,0
ENSG00000183570.16|PCBP3,271,169,138,123
ENSG00000207088.1|SNORA7B,302,110,89,257
ENSG00000269902.1|AC234772.2,12,10,6,7
ENSG00000279675.1|AC080100.1,278,285,214,169
ENSG00000106976.20|DNM1,29875,19740,13121,14984
ENSG00000211844.1|TRAJ45,0,0,0,0
ENSG00000251019.1|HIGD1AP13,2,1,0,0
ENSG00000271964.1|AC090948.1,21,21,4,32
ENSG00000107281.10|NPDC1,2981,2346,1789,1482
ENSG00000237055.1|MTCO1P48,0,0,12,0
ENSG00000211893.4|IGHG2,18,0,0,4
ENSG00000264834.1|AC099677.5,10,3,6,9
ENSG00000283213.1|AC130466.1,35,37,27,21
ENSG00000204764.14|RANBP17,283,133,257,197
ENSG00000167332.8|OR51E2,0,22,4,4
ENSG00000229217.1|CYCSP11,0,0,0,1
ENSG00000141449.14|GREB1L,232,254,154,119
ENSG00000167580.7|AQP2,2,3,7,8
ENSG00000253107.1|AC090819.1,4,6,13,2
ENSG00000207113.1|RNU6-16P,5,2,3,11
ENSG00000112245.11|PTP4A1,34,33,110,167
ENSG00000165495.16|PKNOX2,2073,1268,1033,955
ENSG00000196611.5|MMP1,3,0,4,0
ENSG00000228127.3|LINC01649,12,7,18,11
ENSG00000133466.14|C1QTNF6,196,173,94,54
ENSG00000100105.18|PATZ1,613,469,472,313
ENSG00000274162.1|SNX18P1Y,3,0,0,3
ENSG00000286018.1|AF129075.3,42,20,18,19
ENSG00000258125.1|AC025254.1,0,0,0,0
ENSG00000223863.1|LINC01805,0,0,0,0
ENSG00000131538.7|TTTY6,0,0,0,0
ENSG00000197046.11|SIGLEC15,21,4,13,4
ENSG00000222950.1|RN7SKP262,0,0,2,0
ENSG00000257511.1|AC084824.1,136,57,60,43
ENSG00000265439.2|RN7SL811P,2,2,2,1
ENSG00000184924.5|PTRHD1,141,75,40,50
ENSG00000251810.1|RN7SKP132,0,0,1,0
ENSG00000280273.2|AF131216.4,58,35,57,70
ENSG00000240063.1|AC069431.1,0,0,17,0
ENSG00000230322.1|AL136320.1,75,29,35,29
ENSG00000279743.1|AC002090.1,8,11,15,18
ENSG00000175779.3|C15orf53,12,0,17,4
ENSG00000283239.1|AC019257.8,218,3,0,178
ENSG00000262227.1|AC004771.3,34,7,13,13
ENSG00000100284.21|TOM1,1747,987,754,739
ENSG00000268518.1|AC020909.3,1,1,1,0
ENSG00000141576.16|RNF157,7653,4150,3529,3467
ENSG00000286294.1|AC107398.5,0,2,7,5
ENSG00000073605.18|GSDMB,542,325,234,203
ENSG00000213401.10|MAGEA12,0,0,0,0
ENSG00000267141.1|AC012615.4,10,0,20,3
ENSG00000270929.1|SRD5A3P1,4,2,0,3
ENSG00000235833.1|AC017099.1,5,69,30,29
ENSG00000106682.14|EIF4H,6324,3589,3006,2764
ENSG00000280711.1|JADRR,0,0,8,1
ENSG00000251176.1|AC074254.1,0,0,0,0
ENSG00000224843.8|LINC00240,44,51,54,44
ENSG00000284661.1|AC105233.6,19,28,6,11
ENSG00000232986.1|AL139081.1,0,0,0,0
ENSG00000253232.1|AC091144.1,1,0,0,0
ENSG00000279382.1|AC018665.1,71,91,63,16
ENSG00000212171.1|RNA5SP86,27,8,11,30
ENSG00000274640.1|SNORD109A,1,1,1,1
ENSG00000202260.1|RN7SKP69,3,4,4,7
ENSG00000234256.2|PTCD2P2,0,6,2,0
ENSG00000279629.1|AC048380.3,45,13,18,14
ENSG00000214943.4|GPR33,0,0,0,0
ENSG00000281016.1|AC092574.2,45,22,24,26
ENSG00000221571.3|RNU6ATAC35P,7,0,2,6
ENSG00000232558.1|KCND3-IT1,5,0,4,5
ENSG00000132256.18|TRIM5,38,55,45,31
ENSG00000230066.6|FAM197Y3,0,0,8,4
ENSG00000198555.7|AC133561.1,7,4,7,3
ENSG00000233902.1|AL645933.1,1,0,13,0
ENSG00000285707.1|AL008720.1,0,0,11,0
ENSG00000111665.11|CDCA3,52,76,9,18
ENSG00000177646.19|ACAD9,978,678,787,465
ENSG00000111640.15|GAPDH,33110,20111,16123,15780
ENSG00000234718.7|AC007161.1,17,26,25,7
ENSG00000199471.1|RF00019,0,0,4,0
ENSG00000269026.2|AC003006.1,74,0,28,0
ENSG00000196358.11|NTNG2,1118,1058,968,586
ENSG00000269699.6|ZIM2,661,205,31,186
ENSG00000142409.6|ZNF787,568,340,308,274
ENSG00000036672.16|USP2,847,582,387,682
ENSG00000215477.2|RCN1P1,0,0,2,10
ENSG00000233445.1|RPL17P11,0,0,0,0
ENSG00000261432.1|LINC01613,3,1,8,4
ENSG00000178988.11|MRFAP1L1,4432,2073,1453,1726
ENSG00000250504.2|KRT18P51,3,11,4,8
ENSG00000260046.1|AL162632.3,0,9,2,0
ENSG00000131148.9|EMC8,325,154,223,155
ENSG00000257504.1|LINC02297,0,0,0,0
ENSG00000280033.1|AC116407.4,59,45,20,11
ENSG00000275066.5|SYNRG,1626,1171,927,711
ENSG00000244151.1|AC010973.2,5,0,6,1
ENSG00000182902.14|SLC25A18,1497,968,794,675
ENSG00000172288.7|CDY1,0,0,3,0
ENSG00000248107.2|LINC02039,0,0,0,0
ENSG00000169495.5|HTRA4,0,0,0,0
ENSG00000276205.1|AL603758.1,0,0,0,0
ENSG00000248444.1|HNRNPA1P65,0,0,3,4
ENSG00000270455.1|PABPC1P5,0,0,0,7
ENSG00000260735.2|AC139256.1,54,42,18,10
ENSG00000177468.6|OLIG3,1,0,4,2
ENSG00000092421.16|SEMA6A,1845,1170,1187,711
ENSG00000178172.7|SPINK6,4,0,7,0
ENSG00000183291.17|SELENOF,636,458,431,309
ENSG00000266282.1|UBL5P2,7,2,0,2
ENSG00000284635.1|SCYGR8,0,0,0,4
ENSG00000266472.5|MRPS21,1448,874,677,621
ENSG00000267927.1|AC010320.1,0,0,1,0
ENSG00000199085.3|MIR148A,0,0,0,0
ENSG00000178473.7|UCN3,0,0,0,0
ENSG00000257771.6|LINC02395,22,15,26,13
ENSG00000188760.10|TMEM198,422,242,384,222
ENSG00000280353.1|AC011466.4,8,12,14,6
ENSG00000225703.1|AC114737.1,0,4,8,3
ENSG00000252172.1|RNU6-720P,8,2,10,1
ENSG00000258888.1|AC112693.1,2,0,0,0
ENSG00000092020.10|PPP2R3C,642,375,230,255
ENSG00000188486.3|H2AFX,809,456,641,331
ENSG00000207422.1|RNU6-813P,0,0,0,2
ENSG00000168229.3|PTGDR,31,0,10,11
ENSG00000222343.1|RN7SKP139,1,1,3,1
ENSG00000163209.15|SPRR3,0,0,0,0
ENSG00000283824.1|MIR22,1,1,1,1
ENSG00000253744.1|AC025442.1,1,0,0,0
ENSG00000224001.2|AL360081.1,0,0,0,0
ENSG00000244031.3|RPS3AP17,0,0,0,0
ENSG00000187837.3|HIST1H1C,1261,704,379,571
ENSG00000252830.2|RNA5SP533,0,0,0,0
ENSG00000165948.11|IFI27L1,156,117,77,75
ENSG00000207393.1|RNU6-136P,0,7,0,0
ENSG00000229474.6|PATL2,22,17,16,1
ENSG00000259953.2|AL138756.1,387,253,198,160
ENSG00000267436.1|AC005786.3,57,53,25,26
ENSG00000185634.12|SHC4,187,118,205,68
ENSG00000170846.17|AC093323.1,945,689,499,506
ENSG00000179965.11|ZNF771,938,463,431,341
ENSG00000266985.1|AC010485.1,0,0,0,0
ENSG00000231299.1|SEPT14P24,0,0,0,0
ENSG00000223648.4|IGHV3-64,0,0,0,0
ENSG00000237760.1|AC023669.2,0,0,0,0
ENSG00000255595.5|AC007368.1,204,225,42,110
ENSG00000211682.2|IGLJ6,0,0,0,1
ENSG00000261038.1|AL133457.1,1,0,2,0
ENSG00000147381.11|MAGEA4,0,0,4,0
ENSG00000276500.1|BMS1P14,0,2,2,4
ENSG00000201549.1|RF00019,0,0,0,0
ENSG00000021300.14|PLEKHB1,6167,4423,4618,2971
ENSG00000207820.1|MIR545,0,3,0,1
ENSG00000177791.11|MYOZ1,28,0,18,0
ENSG00000279220.4|GPR1-AS,4,2,3,1
ENSG00000265064.1|MIR4692,1,0,3,0
ENSG00000242195.1|SRRM1P2,0,0,0,0
ENSG00000273604.1|EPOP,916,689,339,448
ENSG00000264240.1|CPDP1,0,0,0,0
ENSG00000175105.7|ZNF654,887,481,414,469
ENSG00000185414.20|MRPL30,890,672,468,724
ENSG00000270137.1|AF230666.2,16,9,3,4
ENSG00000200608.1|SNORD114-11,4,9,6,4
ENSG00000136147.18|PHF11,330,182,161,147
ENSG00000269177.1|L34079.2,13,11,0,0
ENSG00000257875.1|AC089998.3,30,16,10,5
ENSG00000130037.4|KCNA5,164,102,74,77
ENSG00000139624.12|CERS5,728,535,391,300
ENSG00000285570.1|AL590666.4,11,8,0,0
ENSG00000102409.10|BEX4,5985,3667,2463,2983
ENSG00000287580.1|AC073349.4,29,14,17,7
ENSG00000237759.1|AL590483.2,0,0,0,0
ENSG00000179213.13|SIGLECL1,0,0,0,0
ENSG00000126251.6|GPR42,2,0,4,0
ENSG00000254971.1|AP003122.2,0,0,0,0
ENSG00000167791.13|CABP2,0,0,0,0
ENSG00000151079.7|KCNA6,219,8,193,16
ENSG00000234537.1|AL354751.1,14,21,0,0
ENSG00000243004.6|AC005062.1,90,40,25,47
ENSG00000261780.3|LINC02582,0,0,9,0
ENSG00000257069.6|AP001453.3,65,83,42,79
ENSG00000197465.14|GYPE,64,15,51,23
ENSG00000256695.2|AC003982.1,0,0,0,0
ENSG00000235138.1|AL445931.1,19,14,27,22
ENSG00000105576.15|TNPO2,7433,4464,3474,2938
ENSG00000252606.1|RNU6-1150P,0,2,1,0
ENSG00000137494.13|ANKRD42,1382,1002,564,768
ENSG00000166483.11|WEE1,31,32,25,39
ENSG00000255141.1|HNRNPA1P76,18,4,6,7
ENSG00000287646.1|AC021701.1,5,2,12,9
ENSG00000226690.8|AC013470.2,0,2,8,0
ENSG00000286395.1|AL158038.1,0,0,12,0
ENSG00000238279.1|BX470102.1,0,22,9,0
ENSG00000127870.17|RNF6,2386,1335,988,993
ENSG00000276960.1|AL109933.4,0,0,3,2
ENSG00000232303.2|DFFBP1,8,8,2,6
ENSG00000253537.3|PCDHGA7,214,83,158,241
ENSG00000237579.3|LINC01514,0,0,0,0
ENSG00000228557.1|HSPA8P17,0,0,0,0
ENSG00000104447.12|TRPS1,1752,1077,786,858
ENSG00000278266.1|AC079949.2,49,32,29,17
ENSG00000251284.2|AC111000.5,0,0,0,0
ENSG00000205853.11|RFPL3S,22,10,29,23
ENSG00000232188.1|AL354714.3,6,0,0,0
ENSG00000231583.1|AC108938.1,1,0,0,0
ENSG00000088992.18|TESC,710,536,555,400
ENSG00000277501.1|AC243571.2,6,4,0,3
ENSG00000270714.1|MICOS10P2,0,3,8,3
ENSG00000257585.1|LINC00609,31,17,32,11
ENSG00000285458.1|AC093827.5,19,26,33,21
ENSG00000231516.3|CBX1P5,0,2,8,0
ENSG00000260708.1|AL118516.1,124,33,32,33
ENSG00000108861.9|DUSP3,3753,2595,2002,2055
ENSG00000207455.1|RNU6-331P,1,0,1,2
ENSG00000233932.6|CTXN2,111,69,44,26
ENSG00000246596.7|AC139795.1,414,277,172,202
ENSG00000281941.1|AC073488.2,8,3,2,1
ENSG00000229961.3|AL357143.1,0,0,12,5
ENSG00000264294.1|SNORD55,10,2,3,11
ENSG00000123091.5|RNF11,4444,2823,2028,2366
ENSG00000262074.6|SNORD3B-2,11070,8137,4756,8213
ENSG00000282864.1|AL356118.1,6,5,8,7
ENSG00000275856.1|RF02219,0,0,0,0
ENSG00000206939.1|RNU6-281P,0,0,2,0
ENSG00000180185.11|FAHD1,623,324,269,202
ENSG00000211623.2|IGKV2D-26,0,0,0,0
ENSG00000232120.1|AL357375.1,0,0,1,1
ENSG00000284407.1|MIR5001,1,1,0,1
ENSG00000125864.14|BFSP1,210,111,64,126
ENSG00000120334.15|CENPL,63,36,23,48
ENSG00000119777.20|TMEM214,753,490,370,370
ENSG00000170469.10|SPATA24,86,37,20,29
ENSG00000226701.1|RPL15P14,9,2,1,2
ENSG00000172116.22|CD8B,9,28,4,10
ENSG00000269693.1|AC010422.6,0,234,288,0
ENSG00000260772.1|AC012321.1,1,1,1,1
ENSG00000287095.1|AF228727.1,24,23,6,7
ENSG00000254895.2|MTCO3P15,4,0,4,1
ENSG00000172478.18|MAB21L4,16,0,8,0
ENSG00000276508.1|AC243830.3,4,0,5,0
ENSG00000112115.7|IL17A,0,0,0,0
ENSG00000211804.3|TRDV1,0,0,0,0
ENSG00000270446.1|AL136363.1,0,0,0,0
ENSG00000176857.5|GJA1P1,54,38,53,32
ENSG00000185203.12_PAR_Y|WASIR1,14,4,6,9
ENSG00000119421.7|NDUFA8,1272,764,582,655
ENSG00000215317.2|THUMPD1P1,0,0,0,0
ENSG00000233018.1|AL732292.1,1,0,0,0
ENSG00000284568.1|MIR371B,0,0,1,0
ENSG00000178429.9|RPS3AP5,37,27,29,45
ENSG00000207275.1|RNU6-441P,1,1,2,1
ENSG00000240791.1|MTND4LP7,0,0,3,2
ENSG00000207196.1|RF00019,0,0,0,0
ENSG00000280453.1|AP006248.5,0,3,0,0
ENSG00000111701.7|APOBEC1,0,0,0,0
ENSG00000159247.13|TUBBP5,25,23,19,12
ENSG00000213237.4|PTMAP10,5,1,3,9
ENSG00000174611.12|KY,466,267,164,242
ENSG00000100221.10|JOSD1,1729,1053,808,809
ENSG00000286796.1|AC010883.2,3,15,11,19
ENSG00000250574.1|AC112173.1,0,0,3,0
ENSG00000259735.1|AC092868.2,5,3,8,8
ENSG00000254453.1|NAV2-AS2,13,6,3,2
ENSG00000118976.5|OTUD4P1,68,34,24,29
ENSG00000241226.3|RN7SL836P,5,4,4,13
ENSG00000176076.7|KCNE5,24,21,12,13
ENSG00000207500.1|SNORD102,57,16,25,38
ENSG00000124164.15|VAPB,5199,3380,2068,2538
ENSG00000207067.1|SNORA72,160,52,45,156
ENSG00000218793.1|AL049697.3,6,0,3,5
ENSG00000233570.2|LINC00690,0,0,0,7
ENSG00000241769.7|LINC00893,207,72,69,103
ENSG00000204915.3|AC234772.1,0,0,1,2
ENSG00000182810.6|DDX28,139,92,108,88
ENSG00000204663.9|CST13P,0,0,0,0
ENSG00000261632.1|AC022872.1,4,4,6,1
ENSG00000153046.18|CDYL,1319,775,500,586
ENSG00000225497.5|KCNMA1-AS2,20,32,0,9
ENSG00000286420.1|AC093796.1,0,0,0,0
ENSG00000206950.1|RF00019,61,30,34,59
ENSG00000067596.11|DHX8,1658,940,816,695
ENSG00000235310.1|GXYLT1P6,127,159,85,55
ENSG00000231987.1|LINC01787,0,0,8,0
ENSG00000268333.1|AL132655.1,0,0,13,0
ENSG00000156011.17|PSD3,15477,9950,7417,8492
ENSG00000236473.1|KRT43P,0,0,0,0
ENSG00000218891.5|ZNF579,426,294,237,203
ENSG00000271550.1|BNIP3P11,0,0,0,6
ENSG00000280196.1|AC055717.3,13,15,12,20
ENSG00000267466.1|AC021683.1,121,177,84,161
ENSG00000175514.2|GPR152,0,8,2,4
ENSG00000240793.1|UBA52P8,23,16,22,10
ENSG00000284122.1|MIR6717,0,0,0,0
ENSG00000254838.5|GVINP1,304,157,202,151
ENSG00000231529.2|AC096644.1,0,0,0,0
ENSG00000263955.2|RN7SL850P,7,4,7,3
ENSG00000251031.2|AC132803.1,29,0,12,15
ENSG00000226945.1|AC098935.1,3,1,1,1
ENSG00000250905.1|AC093893.1,0,0,0,0
ENSG00000221025.1|MIR1250,0,0,3,1
ENSG00000222313.1|RN7SKP267,0,0,0,0
ENSG00000226519.2|LINC00390,140,79,73,58
ENSG00000287840.1|AC009268.3,3,0,0,4
ENSG00000225914.3|TSBP1-AS1,130,138,92,79
ENSG00000200558.1|RNA5SP429,1649,820,623,1835
ENSG00000214263.2|RPSAP53,0,2,4,2
ENSG00000122591.11|FAM126A,461,358,388,195
ENSG00000287878.1|AC022382.2,38,27,27,13
ENSG00000171195.11|MUC7,0,0,6,3
ENSG00000128590.5|DNAJB9,772,520,390,433
ENSG00000245146.7|MALINC1,61,71,81,64
ENSG00000238653.1|RNU7-62P,0,0,0,0
ENSG00000287623.1|AC037193.1,82,74,73,42
ENSG00000070601.10|FRMPD1,322,149,118,144
ENSG00000225746.12|MEG8,3259,1914,1298,1516
ENSG00000251250.3|AC091951.3,31,40,75,30
ENSG00000077454.16|LRCH4,786,780,447,278
ENSG00000261222.3|AC064805.1,2,8,15,16
ENSG00000251205.3|AC016598.2,104,44,17,22
ENSG00000161265.15|U2AF1L4,501,151,170,132
ENSG00000104960.15|PTOV1,2760,2141,1776,1402
ENSG00000104936.17|DMPK,1201,868,671,468
ENSG00000229735.1|FTLP16,0,0,4,0
ENSG00000284554.2|AL022318.4,0,0,5,0
ENSG00000137507.11|LRRC32,158,108,60,38
ENSG00000271930.1|AC016877.3,0,0,0,0
ENSG00000161057.12|PSMC2,1371,791,636,629
ENSG00000273381.1|AL158071.5,68,29,24,22
ENSG00000259609.1|AC027807.1,8,0,0,0
ENSG00000287769.1|AL353748.3,165,151,107,66
ENSG00000237948.1|MTATP6P20,0,0,0,0
ENSG00000258955.2|LINC00519,0,0,18,0
ENSG00000135951.15|TSGA10,681,376,246,350
ENSG00000121940.15|CLCC1,1899,688,539,536
ENSG00000259433.2|AC051619.3,10,11,31,4
ENSG00000252284.1|SNORA108,0,0,0,0
ENSG00000180999.11|C1orf105,4,0,0,0
ENSG00000112799.9|LY86,9,16,19,19
ENSG00000102893.16|PHKB,2124,1159,1118,991
ENSG00000133250.14|ZNF414,342,316,205,173
ENSG00000254057.1|AC084346.1,0,0,0,8
ENSG00000256844.1|MEF2BNBP1,0,0,2,0
ENSG00000228286.3|AP000593.2,0,0,2,0
ENSG00000237385.1|AL583839.1,0,0,0,0
ENSG00000248403.1|NACAP6,0,0,0,0
ENSG00000222436.1|RN7SKP278,0,0,0,0
ENSG00000241667.1|AC104445.1,0,0,16,0
ENSG00000264494.1|MIR4650-2,2,2,0,0
ENSG00000159596.7|TMEM69,178,85,76,125
ENSG00000224376.1|AC017104.1,15,18,8,1
ENSG00000162931.12|TRIM17,419,382,253,286
ENSG00000257331.1|RACGAP1P,15,21,15,2
ENSG00000257225.1|AC079601.1,4,14,0,6
ENSG00000242736.1|TRBV1,2,0,0,0
ENSG00000201554.1|RF00019,2,0,3,1
ENSG00000258485.2|SRMP2,69,58,65,22
ENSG00000279227.1|AC009303.4,43,18,8,14
ENSG00000147573.17|TRIM55,0,0,8,7
ENSG00000171368.12|TPPP,25717,15697,14288,11210
ENSG00000198816.7|ZNF358,2026,1383,1077,958
ENSG00000180926.6|OR7E18P,0,0,0,0
ENSG00000279719.1|AC015871.5,0,0,0,0
ENSG00000174943.11|KCTD13,1242,903,656,571
ENSG00000254724.1|OR7E10P,0,2,6,2
ENSG00000253089.1|RNU1-104P,2,0,0,1
ENSG00000280338.1|AC091941.1,0,0,2,0
ENSG00000254705.1|AP000722.1,19,6,8,14
ENSG00000187736.12|NHEJ1,107,99,36,0
ENSG00000270708.1|KF455155.1,6,7,10,2
ENSG00000282478.1|AL109837.2,0,0,0,0
ENSG00000211793.2|TRAV9-2,0,0,0,0
ENSG00000287924.1|AC093902.1,0,0,0,0
ENSG00000174695.10|TMEM167A,2040,1122,766,888
ENSG00000228719.1|AL022313.2,0,3,0,0
ENSG00000253843.1|AC104989.1,0,0,5,0
ENSG00000204345.1|CD300LD,0,0,0,0
ENSG00000236491.1|AC234771.4,11,0,10,8
ENSG00000265564.1|PIGPP4,0,0,0,0
ENSG00000132702.13|HAPLN2,565,764,913,237
ENSG00000254150.1|AC087664.3,0,0,5,1
ENSG00000220494.4|YAP1P1,11,9,6,11
ENSG00000222880.1|RN7SKP261,5,1,1,5
ENSG00000278815.1|RF00006,14,4,4,20
ENSG00000200720.1|RNU6-931P,0,0,0,0
ENSG00000134072.11|CAMK1,1707,1242,1011,975
ENSG00000157551.19|KCNJ15,12,0,12,5
ENSG00000107593.17|PKD2L1,68,69,69,60
ENSG00000264931.1|MIR3138,0,0,2,0
ENSG00000235876.2|FEM1AP4,3,5,7,4
ENSG00000258796.1|AL133241.1,38,8,16,7
ENSG00000173542.8|MOB1B,1000,649,564,654
ENSG00000235997.3|LINC01936,10,0,4,0
ENSG00000234477.1|AC004231.1,0,0,0,0
ENSG00000280331.1|AC061999.1,3,0,0,2
ENSG00000224800.1|RPS27AP6,6,1,4,1
ENSG00000104894.12|CD37,105,82,89,41
ENSG00000273925.1|AC084757.4,2,0,0,0
ENSG00000240936.3|RN7SL554P,1,0,0,3
ENSG00000112077.16|RHAG,0,0,7,0
ENSG00000166341.8|DCHS1,1660,727,849,483
ENSG00000286806.1|AC080005.1,0,0,0,5
ENSG00000280446.1|AL607033.1,0,0,0,0
ENSG00000132881.12|CPLANE2,362,111,97,140
ENSG00000212802.4|RPL15P3,894,479,468,413
ENSG00000235721.1|AC013268.3,1,0,0,3
ENSG00000181803.3|OR6S1,1,0,2,1
ENSG00000152518.8|ZFP36L2,837,461,557,426
ENSG00000227923.1|AC006455.3,0,0,0,0
ENSG00000223595.1|LYPLA1P1,0,0,0,0
ENSG00000238284.2|LINC01448,0,16,4,0
ENSG00000272319.2|AL022345.1,0,0,0,1
ENSG00000135437.9|RDH5,26,28,18,9
ENSG00000249737.1|AC020980.1,0,0,0,0
ENSG00000230106.1|SNRPCP15,4,8,6,1
ENSG00000234696.1|GPR50-AS1,0,0,0,0
ENSG00000279359.1|AL359195.2,3,5,6,16
ENSG00000199886.1|RNU6-249P,4,3,0,0
ENSG00000272769.1|AC097532.2,8,3,8,6
ENSG00000142279.12|WTIP,323,248,140,131
ENSG00000118271.10|TTR,13,0,62,15
ENSG00000233601.1|NCOR1P3,0,0,0,0
ENSG00000013588.8|GPRC5A,6,4,22,16
ENSG00000236133.2|LINC01069,6,0,0,15
ENSG00000226158.1|CLCP2,2,8,2,1
ENSG00000213519.2|AC132008.1,13,34,6,0
ENSG00000176533.13|GNG7,3499,2092,2079,1697
ENSG00000275504.1|RF00066,1,0,0,0
ENSG00000212901.4|KRTAP3-1,0,0,0,0
ENSG00000260067.1|MTND4LP25,0,0,0,0
ENSG00000228648.1|AL353747.2,0,0,0,0
ENSG00000270917.1|AL161911.1,10,0,1,5
ENSG00000166411.14|IDH3A,3315,2190,1225,1284
ENSG00000260466.1|AC126696.2,0,0,0,0
ENSG00000200906.1|RNU6-854P,1,0,1,1
ENSG00000249363.1|AC011411.1,8,4,0,5
ENSG00000258673.1|LINC01397,0,0,0,0
ENSG00000170619.10|COMMD5,416,258,188,140
ENSG00000258231.5|AC020637.1,0,0,0,0
ENSG00000258835.1|TRAV28,0,0,0,0
ENSG00000224282.3|AC010469.1,18,25,4,2
ENSG00000258411.2|AL161670.1,0,0,0,0
ENSG00000007264.15|MATK,1526,905,709,731
ENSG00000211914.1|IGHD6-19,2,0,1,0
ENSG00000275234.1|AC010503.4,0,0,0,1
ENSG00000153214.11|TMEM87B,377,263,200,210
ENSG00000272145.1|NFYC-AS1,72,34,46,26
ENSG00000205653.2|AL035696.1,0,0,0,0
ENSG00000087085.15|ACHE,619,528,378,375
ENSG00000258587.1|AC006530.1,0,0,0,0
ENSG00000226314.8|ZNF192P1,168,164,67,50
ENSG00000205683.11|DPF3,547,283,326,309
ENSG00000255051.1|BCAS2P1,0,0,0,0
ENSG00000258774.1|NANOGP7,0,0,6,0
ENSG00000249096.7|LINC02362,35,4,14,28
ENSG00000217089.1|RPS29P13,0,0,0,0
ENSG00000254135.3|AC091939.1,0,0,6,0
ENSG00000123843.13|C4BPB,6,5,6,3
ENSG00000240498.9|CDKN2B-AS1,72,20,88,29
ENSG00000287628.1|AC012511.2,0,0,0,0
ENSG00000163931.16|TKT,3286,2131,1694,1411
ENSG00000160551.11|TAOK1,9421,5771,4679,4837
ENSG00000279470.1|AC091903.1,0,0,2,0
ENSG00000205330.4|OR6C1,0,0,6,0
ENSG00000172602.11|RND1,1432,928,719,611
ENSG00000237999.2|ACTG1P19,1,1,6,1
ENSG00000266774.1|AC116003.2,0,0,0,0
ENSG00000216195.3|MIR941-4,2,3,1,0
ENSG00000167112.10|TRUB2,1134,713,704,607
ENSG00000258135.5|LINC02396,13,7,24,0
ENSG00000254737.2|OR10G4,1,0,9,2
ENSG00000266925.1|AC015818.7,0,1,4,2
ENSG00000082213.18|C5orf22,662,427,292,325
ENSG00000267796.8|LIN37,372,227,198,160
ENSG00000237853.6|NFIA-AS1,15,0,14,0
ENSG00000135315.12|CEP162,421,289,287,287
ENSG00000234764.2|E2F6P1,6,7,6,2
ENSG00000226581.2|AC092634.3,27,31,57,47
ENSG00000233469.1|ST6GALNAC4P1,31,15,3,9
ENSG00000212528.1|SNORD115-47,3,2,2,0
ENSG00000262098.1|AC127496.2,1,0,4,0
ENSG00000263476.1|MIR3156-1,0,0,1,0
ENSG00000236867.1|Z98885.1,8,27,22,15
ENSG00000227400.2|AC012501.1,0,0,5,0
ENSG00000114200.10|BCHE,101,38,53,34
ENSG00000273555.1|MIR6812,0,0,1,0
ENSG00000260617.1|AC138028.5,0,9,0,4
ENSG00000261003.1|AL008628.1,34,40,6,21
ENSG00000162576.16|MXRA8,508,685,367,247
ENSG00000243918.1|EIF4BP8,6,21,4,1
ENSG00000130508.11|PXDN,220,393,173,195
ENSG00000236049.1|LINC01920,0,0,7,0
ENSG00000280049.1|AC079597.1,0,0,4,0
ENSG00000121089.4|NACA3P,20,8,1,6
ENSG00000108107.14|RPL28,2941,1618,1528,1299
ENSG00000284711.1|AC010325.3,0,0,0,0
ENSG00000143382.14|ADAMTSL4,119,133,140,82
ENSG00000236193.3|LINC01953,0,0,0,0
ENSG00000248915.2|ACTR6P1,0,0,0,0
ENSG00000227141.2|AL160286.1,3,16,14,18
ENSG00000233546.1|PRYP5,2,0,0,4
ENSG00000170955.10|CAVIN3,18,4,23,22
ENSG00000211582.1|MIR758,1,4,1,0
ENSG00000261113.1|AC009034.1,0,0,0,0
ENSG00000231892.1|AC073316.2,0,0,0,0
ENSG00000207349.1|RNVU1-17,5,3,3,5
ENSG00000231567.1|MTND2P19,0,0,0,0
ENSG00000123268.9|ATF1,260,156,159,123
ENSG00000230651.8|RGPD4-AS1,0,0,1,0
ENSG00000284610.1|AC107918.4,183,132,161,200
ENSG00000248930.1|AC020893.1,5,7,8,3
ENSG00000265095.1|FTLP12,3,0,4,0
ENSG00000105088.8|OLFM2,2545,1607,1442,1016
ENSG00000188730.5|VWC2,1119,706,623,532
ENSG00000243733.1|AC018450.2,0,0,0,0
ENSG00000252400.1|RNU6-1291P,0,0,0,0
ENSG00000278053.5|DDX52,1740,340,317,265
ENSG00000162456.9|KNCN,26,29,32,21
ENSG00000229547.4|UBE2DNL,0,0,3,2
ENSG00000201761.1|RNU6-336P,2,0,0,0
ENSG00000083067.22|TRPM3,2313,1351,998,1094
ENSG00000261820.1|DNM1P49,0,0,0,0
ENSG00000232225.6|LINC01047,0,0,0,0
ENSG00000261449.1|AC103724.3,0,0,0,0
